"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2012","2012","USD","US Dollar","9","Billions",,,235.32168451,"B","Break"
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2013","2013","USD","US Dollar","9","Billions",,,261.28936224093,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2014","2014","USD","US Dollar","9","Billions",,,250.88935913218,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2015","2015","USD","US Dollar","9","Billions",,,212.71745107107,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2016","2016","USD","US Dollar","9","Billions",,,202.30396221733,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2017","2017","USD","US Dollar","9","Billions",,,237.85396340305,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2018","2018","USD","US Dollar","9","Billions",,,230.75637646085,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2019","2019","USD","US Dollar","9","Billions",,,210.483431930224,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2020","2020","USD","US Dollar","9","Billions",,,218.522851356239,,
"XTIMVA01","Imports in goods, s.a.","TUR","Türkiye","ST","Level, ratio or index","A","Annual","2021","2021","USD","US Dollar","9","Billions",,,271.785187486137,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2008","2008","PER","Persons","3","Thousands",,,44943.527,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2009","2009","PER","Persons","3","Thousands",,,45435.35175,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2010","2010","PER","Persons","3","Thousands",,,46121.62125,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2011","2011","PER","Persons","3","Thousands",,,47138.88725,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2012","2012","PER","Persons","3","Thousands",,,48706.734,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2013","2013","PER","Persons","3","Thousands",,,49227.3125,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2014","2014","PER","Persons","3","Thousands",,,49415.4115,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2015","2015","PER","Persons","3","Thousands",,,50611.33175,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2016","2016","PER","Persons","3","Thousands",,,51594.74825,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2017","2017","PER","Persons","3","Thousands",,,51680.27925,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2018","2018","PER","Persons","3","Thousands",,,53161.791,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2019","2019","PER","Persons","3","Thousands",,,54614.54875,,
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2020","2020","PER","Persons","3","Thousands",,,50927.0754175,"E","Estimated value"
"LFEMTTTT","Total employment: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2021","2021","PER","Persons","3","Thousands",,,55165.86475,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2008","2008","USD","US Dollar","9","Billions",,,183.316080225229,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2009","2009","USD","US Dollar","9","Billions",,,130.980926875167,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2010","2010","USD","US Dollar","9","Billions",,,158.455739320898,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2011","2011","USD","US Dollar","9","Billions",,,187.779729767447,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2012","2012","USD","US Dollar","9","Billions",,,172.393248305904,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2013","2013","USD","US Dollar","9","Billions",,,167.904601665999,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2014","2014","USD","US Dollar","9","Billions",,,164.984035193119,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2015","2015","USD","US Dollar","9","Billions",,,140.198616610894,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2016","2016","USD","US Dollar","9","Billions",,,139.15169136453,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2017","2017","USD","US Dollar","9","Billions",,,153.427132559108,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2018","2018","USD","US Dollar","9","Billions",,,166.192198765882,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2019","2019","USD","US Dollar","9","Billions",,,161.010228665753,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2020","2020","USD","US Dollar","9","Billions",,,155.05506109404,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2021","2021","USD","US Dollar","9","Billions",,,189.5288892632,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.161361954108,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85.6217616580311,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",89.7791759190723,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.307426597582,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.5812978040957,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",100.289908709598,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.06168270417,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.394769306686,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.752282260054,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.680977054034,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.209227732544,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",112.842339008142,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","ST","Level, ratio or index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",118.609671848014,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",85.210123055491,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",86.7192941722777,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",89.250058045043,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.1987462270722,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.8240074297655,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.1225911307174,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.5140469003947,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.276990944973,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.250522405387,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.2240538658,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.918969120037,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.824471790109,,
"CPALTT01","Consumer prices: all items","AUS","Australia","ST","Level, ratio or index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",110.912468075226,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",105.36812261883,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",99.6870246742978,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.198048986486,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",111.553800675676,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",109.629501689189,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",107.548310810811,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",105.489864864865,,
"PIEAMP01","Producer prices - Manufacturing ","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.754223452289,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",93.1346244882027,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",95.581171950048,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.9424431636247,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.471741914825,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",100.23278898495,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.017731348063,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.016666666667,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.3416666666667,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.266666666667,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.758333333333,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.65,,
"PIEAMP01","Producer prices - Manufacturing ","DEU","Germany","ST","Level, ratio or index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.15,,
